1: P1_INFO:position((-2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
217: P1_INFO:position((-2.73, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((0.17, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:2)isInHitStun(False)
218: P1_INFO:position((-2.73, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((0.21, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:2)isInHitStun(False)
219: P1_INFO:position((-2.73, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((0.21, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)
220: P1_INFO:position((-2.73, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((0.16, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:1)isInHitStun(False)
221: P1_INFO:position((-2.73, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((0.12, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:1)isInHitStun(False)
222: P1_INFO:position((-2.73, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((0.08, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:1)isInHitStun(False)
223: P1_INFO:position((-2.73, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((0.03, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:1)isInHitStun(False)
224: P1_INFO:position((-2.73, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((-0.01, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:1)isInHitStun(False)
225: P1_INFO:position((-2.73, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:1)isInHitStun(False)
226: P1_INFO:position((-2.73, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((-0.10, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:1)isInHitStun(False)
227: P1_INFO:position((-2.73, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((-0.14, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:1)isInHitStun(False)
228: P1_INFO:position((-2.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:1)isInHitStun(False)P2_INFO:position((-0.19, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:1)isInHitStun(False)
229: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:1)isInHitStun(False)P2_INFO:position((-0.23, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:1)isInHitStun(False)
230: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:1)isInHitStun(False)
231: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(False)
232: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(False)
233: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(False)
234: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(False)
235: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(False)
236: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(False)
237: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(False)
238: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:100)isInHitStun(False)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(False)
239: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:100)isInHitStun(False)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(False)
240: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:100)isInHitStun(False)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(False)
241: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:100)isInHitStun(False)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(False)
242: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:100)isInHitStun(True)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(True)
243: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:100)isInHitStun(True)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(True)
244: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:100)isInHitStun(True)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(True)
245: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:100)isInHitStun(True)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(True)
246: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:100)isInHitStun(True)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(True)
247: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:100)isInHitStun(True)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(True)
248: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:100)isInHitStun(True)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(True)
249: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:100)isInHitStun(True)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(True)
250: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:100)isInHitStun(True)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(True)
251: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:100)isInHitStun(True)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(True)
252: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:100)isInHitStun(True)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(True)
253: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:100)isInHitStun(False)P2_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(False)
254: P1_INFO:position((-2.60, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)P2_INFO:position((-0.22, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(False)
255: P1_INFO:position((-2.56, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)P2_INFO:position((-0.16, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(False)
256: P1_INFO:position((-2.52, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)P2_INFO:position((-0.10, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(False)
257: P1_INFO:position((-2.48, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)P2_INFO:position((-0.04, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(False)
258: P1_INFO:position((-2.38, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)P2_INFO:position((0.00, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(False)
259: P1_INFO:position((-2.28, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)P2_INFO:position((0.04, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(False)
260: P1_INFO:position((-2.18, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)P2_INFO:position((0.08, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(False)
261: P1_INFO:position((-2.08, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)P2_INFO:position((0.12, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(False)
262: P1_INFO:position((-1.98, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)P2_INFO:position((0.16, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(False)
263: P1_INFO:position((-1.88, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)P2_INFO:position((0.17, 0.00))velocity(-0.5)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(False)
264: P1_INFO:position((-1.78, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)P2_INFO:position((0.18, 0.00))velocity(-0.5)dead(False)vitalHealth(1)guardHealth(1)currentAction:200)isInHitStun(False)
