1: P1_INFO:position(-2.00, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(8)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
101: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(1)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
102: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(2)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
103: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(3)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
104: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(4)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
105: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(5)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
106: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(6)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
107: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(7)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
108: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(8)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
109: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(9)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
110: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(10)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
111: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(11)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
112: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(12)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
113: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(13)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
114: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(14)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
115: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(15)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
116: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(16)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
117: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(17)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
118: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(18)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
119: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(19)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
120: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(20)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
121: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(21)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
122: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(22)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
123: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(23)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
124: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(0)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
125: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(1)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
126: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(2)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
127: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(3)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
128: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(4)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
129: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(5)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
130: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(6)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
131: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(7)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
132: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(8)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
133: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(9)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
134: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(10)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
135: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(11)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
136: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(12)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
137: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(13)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
138: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(14)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
139: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(15)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
140: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(16)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
141: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(17)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
142: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(18)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
143: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(19)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
144: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(20)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
145: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(21)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
146: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(22)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
147: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(23)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
148: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(0)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
149: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(1)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
150: P1_INFO:position(-1.94, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(2)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
